 ,10MKD12CY021XQ01,10MKD12CY022XQ01,10MKD11CY021XQ01,10MKD11CY022XQ01,10MKC01DE502XQ01,10MKC01EU001ZQ01,10MKD12CY901XQ01,10MKD11CY901XQ01,10MBY10CE901XQ01
,VIB GEN BRG CSG EE,VIB GEN BRG CSG EE,VIB GEN BRG CSG TE,VIB GEN BRG CSG TE,REACTIVE POWER,EXC CURRENT,REL S-VIB GEN BRG EE,REL S-VIB GEN BRG TE,ACTIVE POWER
Date Time,mm/s,mm/s,mm/s,mm/s,Mvar,A,µm pk-pk,µm pk-pk,MW
9/5/2021 9:51:00 PM,1.60735,1.639178,0.7110822,0.7349537,-10.4303,3264.612,36.47642,24.79384,611.5625
9/5/2021 9:52:00 PM,1.60735,1.645689,0.6980613,0.7349537,-39.45374,3211.082,35.64453,24.79384,615.7813
9/5/2021 9:53:00 PM,1.599392,1.627604,0.714699,0.7486979,-49.29449,3194.806,35.75304,24.79384,616.8229
9/5/2021 9:54:00 PM,1.599392,1.627604,0.6980613,0.7486979,-53.51196,3183.594,37.85084,24.63108,615.7813
9/5/2021 9:55:00 PM,1.6182,1.627604,0.7125289,0.7971643,-60.04224,3174.552,37.72425,24.63108,617.4479
9/5/2021 9:56:00 PM,1.61169,1.644242,0.718316,0.7631655,-44.75958,3202.763,36.31366,25.87891,618.4896
9/5/2021 9:57:00 PM,1.610243,1.642072,0.718316,0.7631655,-26.66528,3247.974,36.31366,25.87891,617.8646
9/5/2021 9:58:00 PM,1.626157,1.642072,0.718316,0.7421875,2.358154,3326.823,36.31366,25.01085,616.8229
9/5/2021 9:59:00 PM,1.625434,1.657986,0.7110822,0.7486979,46.5282,3438.947,35.73495,24.68533,616.1979
9/5/2021 10:00:00 PM,1.668113,1.658709,0.7392939,0.7559317,50.83636,3438.947,36.00622,24.68533,618.5416
9/5/2021 10:01:00 PM,1.653646,1.652922,0.7248263,0.7559317,67.026,3497.902,35.93388,25.60764,617.7604
9/5/2021 10:02:00 PM,1.653646,1.626157,0.7110822,0.7559317,81.35632,3532.986,36.31366,24.08854,616.4583
9/5/2021 10:03:00 PM,1.626157,1.655093,0.7110822,0.7631655,56.9585,3459.925,36.31366,24.54065,616.4583
9/5/2021 10:04:00 PM,1.626157,1.655093,0.7392939,0.7631655,29.34088,3407.118,36.31366,24.54065,618.0729
9/5/2021 10:05:00 PM,1.616753,1.645689,0.7255498,0.7631655,15.87219,3341.291,36.31366,24.54065,617.8646
9/5/2021 10:06:00 PM,1.603009,1.652922,0.7255498,0.7740162,-10.83844,3275.463,36.31366,25.49913,617.5521
9/5/2021 10:07:00 PM,1.589988,1.647135,0.7327836,0.7566551,-39.95258,3242.911,35.62645,24.46832,617.9166
9/5/2021 10:08:00 PM,1.605903,1.621817,0.7233796,0.7703993,-68.11438,3181.424,35.40943,24.70341,621.7188
9/5/2021 10:09:00 PM,1.625434,1.639178,0.7385706,0.7703993,-58.68176,3181.062,35.26476,24.70341,617.8646
9/5/2021 10:10:00 PM,1.588542,1.632668,0.7320601,0.7703993,-54.50964,3194.806,37.48915,25.31829,617.8646
9/5/2021 10:11:00 PM,1.604456,1.632668,0.7255498,0.7703993,-41.3584,3221.209,36.29557,25.31829,617.3958
9/5/2021 10:12:00 PM,1.610966,1.617477,0.7400174,0.7776331,-48.61426,3201.316,36.31366,25.31829,619.0104
9/5/2021 10:13:00 PM,1.610966,1.646412,0.7400174,0.7776331,-37.63977,3232.06,38.61039,25.31829,619.0625
9/5/2021 10:14:00 PM,1.610966,1.645689,0.7400174,0.8109086,-49.43054,3205.295,35.89771,24.88426,620.1563
9/5/2021 10:15:00 PM,1.610966,1.646412,0.7675058,0.7776331,-36.64209,3189.381,35.95197,24.88426,613.1771
9/5/2021 10:16:00 PM,1.625434,1.645689,0.7255498,0.7790799,-27.02808,3224.465,35.98814,25.67998,613.6458
9/5/2021 10:17:00 PM,1.625434,1.660156,0.7429109,0.7631655,1.405823,3245.443,36.65726,24.73958,601.25
9/5/2021 10:18:00 PM,1.639902,1.631944,0.7320601,0.7761863,20.27106,3303.313,36.65726,24.73958,599.6354
9/5/2021 10:19:00 PM,1.647859,1.655093,0.7175926,0.7486979,43.48981,3375.289,36.65726,24.45023,603.4896
9/5/2021 10:20:00 PM,1.632668,1.664496,0.7175926,0.7356771,48.43286,3410.011,36.65726,26.62037,608.8541
9/5/2021 10:21:00 PM,1.626157,1.680411,0.7327836,0.7559317,30.51996,3386.502,36.65726,24.45023,613.125
9/5/2021 10:22:00 PM,1.625434,1.624711,0.7465277,0.7646123,20.95129,3357.566,36.65726,24.79384,614.2188
9/5/2021 10:23:00 PM,1.615307,1.652922,0.7327836,0.7421875,7.029114,3332.248,36.11473,24.79384,615.2083
9/5/2021 10:24:00 PM,1.615307,1.644242,0.754485,0.7790799,-30.65601,3236.4,36.13281,25.33637,616.875
9/5/2021 10:25:00 PM,1.582755,1.631221,0.7675058,0.8043981,-35.37231,3236.4,35.26476,25.33637,615.7291
9/5/2021 10:26:00 PM,1.603733,1.631221,0.7465277,0.7761863,-48.25146,3194.806,35.59028,25.33637,615.2083
9/5/2021 10:27:00 PM,1.625434,1.631221,0.7465277,0.7906539,-63.57947,3180.338,37.18171,24.9566,616.7708
9/5/2021 10:28:00 PM,1.604456,1.631221,0.7472512,0.7906539,-46.80029,3190.466,37.18171,24.79384,615.2604
9/5/2021 10:29:00 PM,1.604456,1.631944,0.7486979,0.7906539,-53.55731,3190.466,35.80729,26.04167,614.5833
9/5/2021 10:30:00 PM,1.604456,1.631944,0.7414641,0.7906539,-52.33289,3181.424,35.93388,24.61299,615.2083
9/5/2021 10:31:00 PM,1.604456,1.644242,0.7537615,0.8188657,-56.32361,3181.424,38.06785,24.45023,615.2083
9/5/2021 10:32:00 PM,1.618924,1.658709,0.7675058,0.8051215,-64.7132,3155.02,37.18171,25.87891,615.7813
9/5/2021 10:33:00 PM,1.6182,1.639178,0.7472512,0.7993345,-36.73279,3198.423,35.62645,24.10663,614.7396
9/5/2021 10:34:00 PM,1.6182,1.665943,0.7248263,0.7921007,-17.45941,3259.187,35.40943,24.79384,615.8333
9/5/2021 10:35:00 PM,1.6182,1.624711,0.754485,0.7906539,-15.2373,3267.144,38.03168,24.63108,617.3958
9/5/2021 10:36:00 PM,1.643518,1.660156,0.7320601,0.7884838,7.074463,3320.313,36.47642,26.36719,615.7813
9/5/2021 10:37:00 PM,1.626157,1.660156,0.7472512,0.7834201,20.31641,3351.056,36.47642,25.73423,615.8854
9/5/2021 10:38:00 PM,1.626157,1.660156,0.7472512,0.7834201,16.14429,3349.609,36.47642,25.73423,616.875
9/5/2021 10:39:00 PM,1.626157,1.658709,0.7472512,0.7834201,21.22339,3364.438,37.18171,25.73423,616.8229
9/5/2021 10:40:00 PM,1.608073,1.646412,0.7465277,0.7993345,1.54187,3322.483,34.84881,24.63108,616.8229
9/5/2021 10:41:00 PM,1.632668,1.66088,0.7725694,0.8123553,11.79077,3343.822,36.11473,25.80657,617.1875
9/5/2021 10:42:00 PM,1.618924,1.646412,0.7400174,0.7921007,-12.06287,3299.696,36.20515,25.37254,616.9271
9/5/2021 10:43:00 PM,1.618924,1.646412,0.7682291,0.792824,-16.41638,3276.186,35.37326,25.51722,617.5
9/5/2021 10:44:00 PM,1.618924,1.646412,0.7110822,0.792824,-30.02112,3196.615,36.02431,25.51722,607.1875
9/5/2021 10:45:00 PM,1.6182,1.646412,0.7320601,0.7638888,-35.10022,3143.084,36.29557,24.63108,595.9375
9/5/2021 10:46:00 PM,1.61169,1.658709,0.7320601,0.7993345,-34.87347,3163.339,36.29557,25.67998,600.2083
9/5/2021 10:47:00 PM,1.592882,1.628327,0.7921007,0.8065683,-64.57715,3105.83,36.62109,25.67998,603.9063
9/5/2021 10:48:00 PM,1.604456,1.639178,0.7957175,0.7993345,-78.27258,3096.788,36.62109,25.40871,607.5521
9/5/2021 10:49:00 PM,1.604456,1.637008,0.7740162,0.8065683,-77.32025,3096.788,36.62109,25.40871,605.5729
9/5/2021 10:50:00 PM,1.604456,1.645689,0.7754629,0.7848669,-76.18652,3114.873,36.62109,25.40871,610.8854
9/5/2021 10:51:00 PM,1.604456,1.654369,0.7675058,0.8123553,-73.73767,3138.021,36.62109,25.40871,617.3438
9/5/2021 10:52:00 PM,1.604456,1.631944,0.7675058,0.7921007,-75.95978,3145.255,36.62109,25.40871,616.3021
9/5/2021 10:53:00 PM,1.604456,1.631944,0.7675058,0.8174189,-78.36328,3145.255,35.49986,25.40871,616.25
9/5/2021 10:54:00 PM,1.604456,1.647135,0.7675058,0.8065683,-70.15509,3145.255,34.90307,26.04167,616.4063
9/5/2021 10:55:00 PM,1.591435,1.631221,0.7609953,0.8065683,-56.14221,3190.104,36.98278,26.04167,616.3021
9/5/2021 10:56:00 PM,1.626157,1.644242,0.7703993,0.8065683,-52.51428,3190.104,36.98278,24.45023,616.3021
9/5/2021 10:57:00 PM,1.584201,1.66739,0.7703993,0.8072916,-53.14917,3190.104,35.95197,24.52257,616.8229
9/5/2021 10:58:00 PM,1.61169,1.631944,0.7747396,0.8072916,-54.78174,3194.083,37.01895,26.09592,616.8229
9/5/2021 10:59:00 PM,1.61169,1.645689,0.7754629,0.8123553,-47.66193,3194.083,37.01895,26.09592,616.8229
9/5/2021 11:00:00 PM,1.61169,1.596499,0.7754629,0.8007813,-46.57355,3213.614,35.57219,25.31829,618.0729
9/5/2021 11:01:00 PM,1.600116,1.639178,0.7609953,0.8043981,-30.42926,3213.614,35.26476,25.31829,616.875
9/5/2021 11:02:00 PM,1.6182,1.645689,0.7609953,0.8268229,8.072144,3330.44,37.12746,24.97468,615.7813
9/5/2021 11:03:00 PM,1.632668,1.660156,0.7609953,0.7921007,27.48157,3394.459,36.54876,25.67998,616.4063
9/5/2021 11:04:00 PM,1.632668,1.660156,0.7609953,0.8000578,13.87683,3341.291,36.54876,25.67998,617.3958
9/5/2021 11:05:00 PM,1.632668,1.631944,0.7725694,0.8000578,-8.208191,3305.121,36.54876,25.67998,616.875
9/5/2021 11:06:00 PM,1.591435,1.631944,0.7747396,0.8000578,-31.74438,3218.316,34.55946,25.67998,616.3021
9/5/2021 11:07:00 PM,1.591435,1.645689,0.7703993,0.7978877,-60.72247,3186.849,35.4456,26.90972,615.2083
9/5/2021 11:08:00 PM,1.604456,1.629774,0.7703993,0.8195891,-95.00641,3104.384,37.00087,24.83001,616.3541
9/5/2021 11:09:00 PM,1.598669,1.629774,0.7819734,0.8195891,-88.20404,3118.49,36.7296,25.37254,617.3438
9/5/2021 11:10:00 PM,1.61169,1.629774,0.7971643,0.8188657,-70.78998,3138.021,37.16363,25.33637,616.4583
9/5/2021 11:11:00 PM,1.624711,1.629774,0.8109086,0.8123553,-62.85388,3167.318,35.59028,25.33637,615.9896
9/5/2021 11:12:00 PM,1.604456,1.61169,0.7819734,0.8123553,-77.547,3150.318,36.29557,25.33637,616.8229
9/5/2021 11:13:00 PM,1.604456,1.617477,0.7819734,0.8470775,-89.29242,3130.787,36.29557,25.86082,617.3438
9/5/2021 11:14:00 PM,1.604456,1.631944,0.7819734,0.8138021,-76.95746,3138.021,36.29557,25.86082,615.7813
9/5/2021 11:15:00 PM,1.604456,1.631944,0.7783564,0.8138021,-79.08887,3157.914,36.29557,25.86082,620.0521
9/5/2021 11:16:00 PM,1.604456,1.631944,0.7740162,0.8470775,-86.11798,3129.702,38.21253,26.18634,617.8646
9/5/2021 11:17:00 PM,1.604456,1.629774,0.7819734,0.8123553,-86.11798,3129.702,35.95197,24.45023,617.6563
9/5/2021 11:18:00 PM,1.604456,1.629774,0.7819734,0.8195891,-89.88196,3129.702,35.64453,24.54065,617.3438
9/5/2021 11:19:00 PM,1.604456,1.629774,0.7884838,0.8029513,-89.88196,3118.128,35.22859,25.67998,617.9166
9/5/2021 11:20:00 PM,1.604456,1.645689,0.7747396,0.8051215,-83.48773,3133.319,38.06785,25.67998,616.9271
9/5/2021 11:21:00 PM,1.60735,1.646412,0.8174189,0.8333333,-88.15869,3133.319,38.44763,25.67998,618.9583
9/5/2021 11:22:00 PM,1.60735,1.631944,0.7754629,0.8333333,-86.20868,3128.979,35.22859,25.67998,617.6041
9/5/2021 11:23:00 PM,1.60735,1.629774,0.7884838,0.8260995,-84.25867,3128.979,34.90307,25.31829,617.3958
9/5/2021 11:24:00 PM,1.60735,1.645689,0.7884838,0.8543113,-72.55859,3158.275,36.58492,25.31829,616.25
9/5/2021 11:25:00 PM,1.60735,1.645689,0.7884838,0.8333333,-84.53076,3145.255,36.58492,25.31829,619.0104
9/5/2021 11:26:00 PM,1.60735,1.626157,0.8109086,0.8398438,-84.71216,3116.681,36.58492,26.5842,613.6458
9/5/2021 11:27:00 PM,1.60735,1.631944,0.7689525,0.8333333,-86.57147,3116.681,36.58492,24.99277,614.6875
9/5/2021 11:28:00 PM,1.60735,1.631221,0.796441,0.8109086,-83.62378,3116.681,36.58492,25.31829,614.1666
9/5/2021 11:29:00 PM,1.60735,1.631221,0.796441,0.8260995,-85.66449,3116.681,36.58492,25.33637,616.25
9/5/2021 11:30:00 PM,1.60735,1.623987,0.7957175,0.8210359,-83.53308,3141.999,36.58492,25.33637,618.2291
9/5/2021 11:31:00 PM,1.603733,1.646412,0.7899305,0.8760127,-83.98657,3141.999,35.95197,26.54803,617.4479
9/5/2021 11:32:00 PM,1.603733,1.631944,0.8246527,0.8340567,-87.16101,3136.574,37.18171,24.81192,619.0625
9/5/2021 11:33:00 PM,1.61386,1.631944,0.7957175,0.8340567,-84.34937,3136.574,37.48915,24.97468,619.5313
9/5/2021 11:34:00 PM,1.605903,1.631944,0.7957175,0.8340567,-82.85284,3148.51,35.19242,25.69806,619.7396
9/5/2021 11:35:00 PM,1.605903,1.644242,0.796441,0.8340567,-73.10278,3126.808,36.58492,25.69806,611.4583
9/5/2021 11:36:00 PM,1.603733,1.640625,0.7747396,0.8333333,-54.32825,3192.636,36.58492,25.69806,617.3958
9/5/2021 11:37:00 PM,1.600116,1.640625,0.8174189,0.8260995,-54.32825,3210.72,36.58492,25.69806,622.1875
9/5/2021 11:38:00 PM,1.639178,1.657986,0.7747396,0.8123553,-35.32697,3241.102,36.31366,25.69806,620.1041
9/5/2021 11:39:00 PM,1.618924,1.660156,0.760272,0.8123553,-31.2002,3263.166,36.31366,25.69806,620.625
9/5/2021 11:40:00 PM,1.604456,1.652922,0.7892072,0.8687789,-45.53052,3218.316,36.31366,25.69806,621.6666
9/5/2021 11:41:00 PM,1.610966,1.646412,0.7783564,0.8405671,-41.94794,3237.124,36.31366,25.69806,620.7813
9/5/2021 11:42:00 PM,1.615307,1.62037,0.7942708,0.8260995,-51.65265,3213.614,36.31366,25.69806,621.7188
9/5/2021 11:43:00 PM,1.6182,1.629051,0.7942708,0.8253762,-56.36896,3207.104,36.31366,25.69806,622.2396
9/5/2021 11:44:00 PM,1.61169,1.645689,0.8318865,0.8622685,-46.80029,3230.252,36.31366,25.69806,621.6146
9/5/2021 11:45:00 PM,1.61169,1.66088,0.7978877,0.8615451,-41.31305,3230.252,36.31366,25.69806,621.7188
9/5/2021 11:46:00 PM,1.61169,1.654369,0.8036748,0.8051215,-48.43286,3230.252,36.31366,25.69806,621.7188
9/5/2021 11:47:00 PM,1.6182,1.626157,0.8246527,0.8543113,-54.1922,3208.912,35.77112,25.69806,618.4375
9/5/2021 11:48:00 PM,1.6182,1.650752,0.8109086,0.8412905,-60.26898,3150.318,35.77112,24.79384,606.1458
9/5/2021 11:49:00 PM,1.61169,1.658709,0.7617188,0.8246527,-42.40143,3161.169,35.40943,25.13744,607.2396
9/5/2021 11:50:00 PM,1.589988,1.646412,0.7884838,0.8268229,-45.03168,3184.679,36.76577,27.07248,610.3646
9/5/2021 11:51:00 PM,1.603733,1.632668,0.8087384,0.8427373,-78.49933,3145.616,36.76577,24.81192,613.0729
9/5/2021 11:52:00 PM,1.603733,1.632668,0.7819734,0.8376736,-68.70392,3141.638,35.59028,26.54803,615.7813
9/5/2021 11:53:00 PM,1.624711,1.625434,0.8036748,0.8376736,-59.99689,3179.615,37.90509,25.35446,617.3958
9/5/2021 11:54:00 PM,1.6182,1.647135,0.8036748,0.8405671,-44.57819,3227.358,34.90307,25.35446,622.8646
9/5/2021 11:55:00 PM,1.604456,1.638455,0.823206,0.8499711,-59.0899,3192.998,37.34447,27.1629,617.3958
9/5/2021 11:56:00 PM,1.610966,1.638455,0.8109086,0.8123553,-57.41199,3170.935,35.75304,27.1629,615.8333
9/5/2021 11:57:00 PM,1.610966,1.660156,0.8246527,0.828993,-49.33984,3218.316,35.77112,26.36719,620.1041
9/5/2021 11:58:00 PM,1.637008,1.638455,0.8174189,0.8478009,-43.8526,3235.677,35.77112,26.36719,623.3333
9/5/2021 11:59:00 PM,1.626157,1.650752,0.8535879,0.8543113,-62.67249,3185.764,36.65726,26.0055,622.2396
9/6/2021 12:00:00 AM,1.604456,1.639178,0.8318865,0.8543113,-59.86084,3199.146,35.08391,26.0055,622.7083
9/6/2021 12:01:00 AM,1.6182,1.639178,0.8109086,0.8615451,-72.87604,3173.828,35.40943,24.45023,622.1875
9/6/2021 12:02:00 AM,1.61169,1.610243,0.8376736,0.8760127,-85.43774,3151.042,35.93388,25.46296,623.8541
9/6/2021 12:03:00 AM,1.639902,1.631944,0.8463541,0.8760127,-73.87372,3130.425,35.93388,25.46296,610.9375
9/6/2021 12:04:00 AM,1.61169,1.639178,0.8318865,0.8760127,-67.66089,3153.935,35.93388,25.46296,614.5313
9/6/2021 12:05:00 AM,1.61169,1.639178,0.8318865,0.8687789,-67.66089,3169.126,37.18171,24.79384,618.9583
9/6/2021 12:06:00 AM,1.61169,1.639178,0.8463541,0.8579282,-62.98993,3188.657,36.47642,25.78848,619.4791
9/6/2021 12:07:00 AM,1.61169,1.660156,0.8304398,0.8622685,-74.73535,3188.657,36.47642,25.78848,622.7083
9/6/2021 12:08:00 AM,1.61169,1.629051,0.8188657,0.8897569,-88.97498,3136.212,36.47642,25.78848,620.5729
9/6/2021 12:09:00 AM,1.61169,1.645689,0.8608217,0.8695023,-80.08655,3112.341,36.47642,25.78848,612.5521
9/6/2021 12:10:00 AM,1.61169,1.639178,0.8449074,0.8832465,-80.08655,3125,36.47642,25.78848,614.6875
9/6/2021 12:11:00 AM,1.61169,1.639178,0.8159722,0.8687789,-78.59003,3098.958,36.47642,25.78848,608.75
9/6/2021 12:12:00 AM,1.596499,1.645689,0.8246527,0.8695023,-77.04816,3117.043,36.47642,25.78848,613.2291
9/6/2021 12:13:00 AM,1.61169,1.644242,0.8246527,0.865162,-78.40863,3123.553,36.47642,25.78848,615.8333
9/6/2021 12:14:00 AM,1.638455,1.637008,0.8159722,0.8644387,-71.56091,3173.105,36.47642,25.78848,620.5208
9/6/2021 12:15:00 AM,1.613137,1.637008,0.8210359,0.8615451,-64.2597,3184.679,35.95197,25.78848,620.6771
9/6/2021 12:16:00 AM,1.598669,1.637008,0.8260995,0.8615451,-77.4563,3161.892,35.95197,25.78848,622.1354
9/6/2021 12:17:00 AM,1.610966,1.637008,0.8260995,0.8695023,-75.23419,3185.402,37.16363,25.78848,622.1354
9/6/2021 12:18:00 AM,1.604456,1.651476,0.8260995,0.8412905,-68.02368,3185.402,36.2594,25.78848,622.7083
9/6/2021 12:19:00 AM,1.604456,1.631944,0.8318865,0.8875868,-75.23419,3171.296,36.4945,25.78848,622.7083
9/6/2021 12:20:00 AM,1.603733,1.631944,0.823206,0.8622685,-67.2981,3194.806,36.4945,26.36719,622.1875
9/6/2021 12:21:00 AM,1.603733,1.631944,0.823206,0.8622685,-72.33185,3183.955,36.4945,26.36719,621.1458
9/6/2021 12:22:00 AM,1.603733,1.631944,0.823206,0.8485243,-73.82837,3176.722,36.4945,25.55338,622.2916
9/6/2021 12:23:00 AM,1.604456,1.631944,0.8246527,0.8608217,-73.82837,3176.722,36.29557,25.33637,622.2916
9/6/2021 12:24:00 AM,1.604456,1.631944,0.8246527,0.8608217,-77.68304,3169.126,36.29557,25.33637,621.6146
9/6/2021 12:25:00 AM,1.605903,1.644242,0.8246527,0.8687789,-86.52612,3150.318,36.29557,25.86082,622.2396
9/6/2021 12:26:00 AM,1.597222,1.617477,0.8246527,0.8658854,-85.66449,3131.149,36.29557,25.31829,617.3438
9/6/2021 12:27:00 AM,1.603733,1.657263,0.8246527,0.8658854,-83.80518,3131.149,36.29557,25.42679,620.5729
9/6/2021 12:28:00 AM,1.610966,1.631944,0.8109086,0.8550347,-86.79822,3150.318,36.29557,26.90972,624.375
9/6/2021 12:29:00 AM,1.582755,1.624711,0.8253762,0.8680555,-86.79822,3150.318,36.29557,25.55338,622.1875
9/6/2021 12:30:00 AM,1.603009,1.624711,0.8253762,0.8680555,-87.16101,3107.639,36.29557,24.68533,611.4583
9/6/2021 12:31:00 AM,1.603009,1.624711,0.8304398,0.8478009,-86.70752,3066.044,36.29557,26.16826,600.4166
9/6/2021 12:32:00 AM,1.596499,1.645689,0.7747396,0.8478009,-82.12726,3042.535,36.29557,26.16826,590.5208
9/6/2021 12:33:00 AM,1.604456,1.66088,0.7957175,0.8427373,-93.69128,2944.878,36.29557,25.82465,578.8021
9/6/2021 12:34:00 AM,1.604456,1.639178,0.8224826,0.8123553,-97.22852,2894.604,36.29557,25.82465,568.1771
9/6/2021 12:35:00 AM,1.61169,1.645689,0.8029513,0.8543113,-104.4844,2830.223,36.29557,24.9566,557.4479
9/6/2021 12:36:00 AM,1.427228,1.519821,0.4926215,0.4904514,-95.82269,2796.586,25.51722,24.97468,541.875
9/6/2021 12:37:00 AM,1.450376,1.482928,0.4571759,0.4810475,-84.25867,2765.842,25.51722,24.52257,528.9583
9/6/2021 12:38:00 AM,1.456163,1.505353,0.4571759,0.4810475,-85.75519,2713.035,26.3491,24.52257,514.6875
9/6/2021 12:39:00 AM,1.456163,1.483652,0.4861111,0.5215567,-110.017,2596.933,26.3491,27.27141,501.3021
9/6/2021 12:40:00 AM,1.456163,1.488715,0.5425347,0.5729166,-107.8402,2546.658,26.3491,27.43417,489.3229
9/6/2021 12:41:00 AM,1.456163,1.488715,0.5548322,0.5772569,-107.8402,2493.851,25.69806,26.43953,480.9375
9/6/2021 12:42:00 AM,1.448929,1.474248,0.5729166,0.6300637,-109.246,2435.981,28.51924,28.32031,467.1875
9/6/2021 12:43:00 AM,1.428675,1.45544,0.5627893,0.598235,-110.8333,2407.407,28.75434,29.20645,459.0104
9/6/2021 12:44:00 AM,1.400463,1.469184,0.5989583,0.6278935,-109.4274,2349.537,26.2406,28.26606,445.1042
9/6/2021 12:45:00 AM,1.414207,1.451823,0.6257234,0.6510416,-111.4228,2288.773,27.27141,28.26606,432.2396
9/6/2021 12:46:00 AM,1.407697,1.440972,0.6474248,0.672743,-113.1007,2273.944,26.3491,28.4469,423.3854
9/6/2021 12:47:00 AM,1.375868,1.433015,0.687934,0.6785301,-115.6856,2208.116,27.27141,28.30223,412.6042
9/6/2021 12:48:00 AM,1.379485,1.371528,0.718316,0.7761863,-118.0891,2175.926,27.27141,29.89366,405.5208
9/6/2021 12:49:00 AM,1.372251,1.398293,0.7248263,0.7906539,-118.0891,2162.182,26.80122,30.96065,405.625
9/6/2021 12:50:00 AM,1.374421,1.398293,0.7327836,0.7776331,-120.9008,2162.182,26.80122,31.12341,398.5938
9/6/2021 12:51:00 AM,1.385995,1.390336,0.7537615,0.8051215,-115.9124,2119.864,26.80122,29.02561,392.0833
9/6/2021 12:52:00 AM,1.357784,1.390336,0.796441,0.8405671,-117.8624,2107.928,26.80122,29.04369,391.0417
9/6/2021 12:53:00 AM,1.349826,1.376591,0.8557581,0.8478009,-113.1914,2138.31,26.80122,32.46166,390.5208
9/6/2021 12:54:00 AM,1.364294,1.376591,0.8376736,0.8695023,-117.4542,2138.31,26.80122,30.4362,395.8854
9/6/2021 12:55:00 AM,1.343316,1.41059,0.823206,0.8622685,-121.9891,2106.12,27.99479,30.4362,391.25
9/6/2021 12:56:00 AM,1.343316,1.383825,0.9157986,0.9244791,-121.9891,2101.78,27.48843,30.7798,389.9479
9/6/2021 12:57:00 AM,1.329572,1.363571,0.9374999,0.9563078,-124.3019,2075.376,26.0055,31.30425,388.3333
9/6/2021 12:58:00 AM,1.343316,1.376591,0.9635416,0.9664351,-120.8101,2090.929,26.85547,31.30425,388.3854
9/6/2021 12:59:00 AM,1.314381,1.35706,1.014178,1.016348,-118.6333,2098.163,26.85547,32.00955,388.3333
9/6/2021 1:00:00 AM,1.328848,1.356337,0.9859664,1.043837,-123.2589,2067.781,26.85547,32.00955,386.5104
9/6/2021 1:01:00 AM,1.343316,1.374421,1.064091,1.038773,-129.245,2067.781,26.85547,32.38932,386.7188
9/6/2021 1:02:00 AM,1.321615,1.363571,1.074942,1.092303,-124.3926,2080.802,26.85547,32.38932,387.3438
9/6/2021 1:03:00 AM,1.307147,1.338976,1.074942,1.108218,-124.3926,2080.802,27.27141,32.20848,387.2396
9/6/2021 1:04:00 AM,1.336082,1.369358,1.09375,1.122685,-126.5694,2080.802,26.5842,32.33507,387.2396
9/6/2021 1:05:00 AM,1.307147,1.367911,1.119792,1.158854,-125.4357,2080.802,26.5842,34.77647,387.7604
9/6/2021 1:06:00 AM,1.343316,1.35706,1.119792,1.146557,-123.6671,2080.802,25.69806,35.19242,388.6979
9/6/2021 1:07:00 AM,1.299913,1.35706,1.14728,1.182726,-123.6671,2080.802,26.90972,33.04036,387.6563
9/6/2021 1:08:00 AM,1.323785,1.362124,1.168981,1.193576,-121.8077,2080.802,26.90972,33.04036,386.6667
9/6/2021 1:09:00 AM,1.343316,1.370804,1.168981,1.221065,-124.7101,2080.802,26.90972,33.05845,387.2917
9/6/2021 1:10:00 AM,1.344039,1.35489,1.190683,1.208044,-125.7531,2080.802,26.90972,34.48713,387.7083
9/6/2021 1:11:00 AM,1.328848,1.340422,1.190683,1.221065,-125.7531,2080.802,26.5842,34.48713,386.1979
9/6/2021 1:12:00 AM,1.320891,1.349103,1.20515,1.208044,-127.1589,2068.142,26.72888,34.48713,387.1875
9/6/2021 1:13:00 AM,1.320891,1.362124,1.197917,1.219618,-125.3903,2076.099,26.72888,33.36589,387.7604
9/6/2021 1:14:00 AM,1.321615,1.356337,1.239149,1.235532,-123.8031,2083.695,26.76505,34.3967,387.7604
9/6/2021 1:15:00 AM,1.321615,1.341869,1.212384,1.235532,-120.2659,2098.886,26.76505,34.3967,387.2396
9/6/2021 1:16:00 AM,1.321615,1.35489,1.189959,1.235532,-123.6671,2125.651,26.76505,34.3967,395.3646
9/6/2021 1:17:00 AM,1.35706,1.368634,1.226128,1.291956,-124.6647,2108.652,26.76505,34.12543,392.6563
9/6/2021 1:18:00 AM,1.338976,1.368634,1.238426,1.263744,-124.6647,2092.375,27.398,34.12543,389.9479
9/6/2021 1:19:00 AM,1.329572,1.359954,1.268084,1.263744,-124.6647,2092.375,26.78313,34.12543,388.2813
9/6/2021 1:20:00 AM,1.300637,1.359954,1.253617,1.263744,-124.6647,2085.865,26.78313,34.12543,388.3333
9/6/2021 1:21:00 AM,1.306424,1.3614,1.217448,1.270978,-124.6647,2085.865,26.78313,34.12543,387.8125
9/6/2021 1:22:00 AM,1.314381,1.341869,1.246383,1.242766,-123.395,2085.865,26.05975,34.12543,388.3333
9/6/2021 1:23:00 AM,1.329572,1.334635,1.212384,1.249277,-128.1566,2085.865,26.22251,33.42014,388.3333
9/6/2021 1:24:00 AM,1.318721,1.35489,1.204427,1.208044,-126.0706,2078.27,27.45226,35.19242,388.3854
9/6/2021 1:25:00 AM,1.320891,1.349103,1.140046,1.242766,-128.0659,2078.27,26.40336,32.51591,387.9167
9/6/2021 1:26:00 AM,1.328848,1.356337,1.224682,1.227575,-125.3903,2078.27,26.40336,32.73293,388.2813
