 ,10MKC01DE502XQ01,10MBY10CE901XQ01,10MKG18FP001ZQ01,10MKW31CP901XQ01,10MKW31CP902XQ01,10MKW31CP903XQ01,10MKG31CQ001AZQ01,10MKG32CQ001AZQ01
,REACTIVE POWER,ACTIVE POWER,PRES H2 GEN CASING,DIFFPRES SEAL OIL/H2,DIFFPRES SEAL OIL/H2,DIFFPRES SEAL OIL/H2,PURITY H2 ANALYZER 1,PURITY H2 ANALYZER 2
Date Time,Mvar,MW,bar,bar,bar,bar,% H2,% H2
9/7/2021 12:21:00 PM,-58.90851,388.3333,3.999819,1.211267,1.208735,1.213436,96.28761,96.15813
9/7/2021 12:22:00 PM,-49.52124,388.3333,3.999819,1.206565,1.205841,1.206926,96.28761,96.15813
9/7/2021 12:23:00 PM,-42.71887,388.3333,3.999819,1.201863,1.205841,1.206565,96.28761,96.15813
9/7/2021 12:24:00 PM,-35.50836,388.2813,3.999819,1.210181,1.204033,1.212713,96.29123,96.15813
9/7/2021 12:25:00 PM,-33.6037,388.2813,3.999819,1.204756,1.206203,1.20982,96.29123,96.15813
9/7/2021 12:26:00 PM,-33.6037,388.2813,3.999819,1.204756,1.206203,1.20982,96.29123,96.15813
9/7/2021 12:27:00 PM,-24.12573,392.6563,3.999819,1.204756,1.201863,1.20982,96.29123,96.15813
9/7/2021 12:28:00 PM,-41.72119,391.5104,3.999819,1.211267,1.211628,1.209096,96.29123,96.15813
9/7/2021 12:29:00 PM,-39.68048,387.7604,3.999819,1.204032,1.204756,1.209096,96.29123,96.16392
9/7/2021 12:30:00 PM,-35.37231,391.6146,3.999819,1.204032,1.208011,1.212351,96.29123,96.16392
9/7/2021 12:31:00 PM,-33.19556,389.4271,3.999819,1.197161,1.209096,1.206564,96.29123,96.16392
9/7/2021 12:32:00 PM,-20.99664,390.9896,3.999819,1.202948,1.200416,1.198969,96.29123,96.16392
9/7/2021 12:33:00 PM,-39.90723,392.6042,3.999819,1.202948,1.199331,1.203671,96.29123,96.16392
9/7/2021 12:34:00 PM,-51.6073,392.6042,3.999819,1.202948,1.205118,1.211628,96.29557,96.16392
9/7/2021 12:35:00 PM,-64.6225,401.25,3.999819,1.196076,1.205118,1.212351,96.29557,96.16392
9/7/2021 12:36:00 PM,-67.52484,405.625,3.999819,1.204394,1.205118,1.214883,96.29557,96.16392
9/7/2021 12:37:00 PM,-64.80389,409.4271,4.001748,1.200054,1.194267,1.203671,96.29557,96.16392
9/7/2021 12:38:00 PM,-72.92139,423.0729,4.001748,1.200054,1.197884,1.203671,96.29557,96.16392
9/7/2021 12:39:00 PM,-80.54004,428.0208,4.001748,1.20548,1.202586,1.198969,96.29557,96.16392
9/7/2021 12:40:00 PM,-89.42847,425.8333,4.001748,1.191736,1.192821,1.200416,96.29557,96.16392
9/7/2021 12:41:00 PM,-79.99585,420.0521,4.001748,1.198246,1.198246,1.208373,96.29557,96.16826
9/7/2021 12:42:00 PM,-71.78766,420.625,4.001748,1.201139,1.198246,1.195353,96.29557,96.16826
9/7/2021 12:43:00 PM,-69.92834,431.3542,4.004159,1.195352,1.193544,1.194991,96.29991,96.16826
9/7/2021 12:44:00 PM,-72.15045,421.0417,4.004159,1.191735,1.193544,1.194991,96.29991,96.16826
9/7/2021 12:45:00 PM,-75.37024,408.9583,4.004159,1.191735,1.193544,1.194991,96.29991,96.16826
9/7/2021 12:46:00 PM,-62.94458,401.7708,4.004159,1.187034,1.187757,1.189927,96.29991,96.16826
9/7/2021 12:47:00 PM,-50.92706,400.7292,4.004159,1.189566,1.190289,1.191374,96.29991,96.16826
9/7/2021 12:48:00 PM,-50.92706,395.9375,4.004159,1.193905,1.189927,1.204032,96.29991,96.16826
9/7/2021 12:49:00 PM,-40.40607,392.0833,4.004159,1.182693,1.187034,1.192097,96.29991,96.16826
9/7/2021 12:50:00 PM,-27.48157,391.6146,4.006088,1.182693,1.183779,1.19065,96.29991,96.16826
9/7/2021 12:51:00 PM,-28.70599,395.3646,4.006088,1.18848,1.18631,1.194629,96.29991,96.16826
9/7/2021 12:52:00 PM,-23.98969,390.9896,4.006088,1.18848,1.183779,1.186672,96.29991,96.1726
9/7/2021 12:53:00 PM,-5.66864,393.2292,4.006088,1.180885,1.182693,1.189927,96.30498,96.1726
9/7/2021 12:54:00 PM,-0.7255859,390.9896,4.006088,1.181608,1.181609,1.189927,96.30498,96.1726
9/7/2021 12:55:00 PM,3.219788,394.8438,4.006088,1.180885,1.181609,1.180523,96.30498,96.1726
9/7/2021 12:56:00 PM,19.18268,406.3542,4.008379,1.180885,1.179801,1.183779,96.30498,96.1726
9/7/2021 12:57:00 PM,37.95721,419.0104,4.008379,1.178354,1.183055,1.186311,96.30498,96.1726
9/7/2021 12:58:00 PM,61.53876,429.4792,4.008379,1.181247,1.183055,1.186311,96.30498,96.1726
9/7/2021 12:59:00 PM,73.73767,439.2188,4.012478,1.175822,1.179077,1.183055,96.30498,96.1726
9/7/2021 1:00:00 PM,53.55731,456.875,4.012478,1.173652,1.169312,1.174375,96.30498,96.1726
9/7/2021 1:01:00 PM,37.73047,468.8021,4.012478,1.172205,1.174013,1.174375,96.30498,96.1726
9/7/2021 1:02:00 PM,66.43646,481.3021,4.016215,1.169312,1.166418,1.166418,96.30498,96.1726
9/7/2021 1:03:00 PM,69.11206,494.7916,4.016215,1.165695,1.166418,1.167141,96.30498,96.17622
9/7/2021 1:04:00 PM,74.05511,499.0625,4.016215,1.1581,1.158461,1.162439,96.30498,96.17622
9/7/2021 1:05:00 PM,97.31921,513.1771,4.020917,1.1581,1.158461,1.157014,96.30498,96.17622
9/7/2021 1:06:00 PM,113.6449,524.1146,4.020917,1.152674,1.156291,1.16244,96.30498,96.17622
9/7/2021 1:07:00 PM,151.6021,524.1146,4.020917,1.149781,1.150142,1.148695,96.30932,96.17622
9/7/2021 1:08:00 PM,175.6371,524.7396,4.026342,1.144356,1.143994,1.148695,96.30932,96.17622
9/7/2021 1:09:00 PM,154.5498,524.0625,4.026342,1.144356,1.148334,1.148695,96.30932,96.17622
9/7/2021 1:10:00 PM,176.5895,520.9375,4.031044,1.135314,1.136037,1.133143,96.30932,96.17622
9/7/2021 1:11:00 PM,195.364,522.0313,4.031044,1.138569,1.143632,1.1411,96.30932,96.17622
9/7/2021 1:12:00 PM,172.5534,521.4583,4.038037,1.131697,1.133505,1.131697,96.30932,96.17622
9/7/2021 1:13:00 PM,190.6931,521.9791,4.038037,1.125548,1.126633,1.131697,96.30932,96.17911
9/7/2021 1:14:00 PM,193.2326,521.9791,4.038037,1.125548,1.126633,1.123378,96.30932,96.17911
9/7/2021 1:15:00 PM,199.4001,521.9791,4.043341,1.117229,1.120123,1.126271,96.30932,96.17911
9/7/2021 1:16:00 PM,204.7059,522.5521,4.043341,1.121208,1.118676,1.126271,96.30932,96.17911
9/7/2021 1:17:00 PM,215.2269,522.6041,4.043341,1.116506,1.118676,1.124825,96.30932,96.17911
9/7/2021 1:18:00 PM,239.7608,522.5521,4.048645,1.113251,1.114698,1.1194,96.30932,96.17911
9/7/2021 1:19:00 PM,243.5248,522.5,4.048645,1.114697,1.117953,1.1194,96.30932,96.17911
9/7/2021 1:20:00 PM,232.0515,522.5521,4.053348,1.109272,1.111081,1.115783,96.30932,96.17911
9/7/2021 1:21:00 PM,222.2107,522.5,4.053348,1.114336,1.112528,1.115783,96.30932,96.17911
9/7/2021 1:22:00 PM,202.8466,522.5,4.053348,1.117953,1.112528,1.115783,96.30932,96.17911
9/7/2021 1:23:00 PM,173.9592,522.5,4.053348,1.113251,1.113975,1.118676,96.30932,96.17911
9/7/2021 1:24:00 PM,178.1767,522.5,4.055276,1.107826,1.111081,1.112166,96.31221,96.17911
9/7/2021 1:25:00 PM,158.8126,523.6458,4.055276,1.112527,1.118315,1.114336,96.31221,96.17911
9/7/2021 1:26:00 PM,187.4733,522.4479,4.055276,1.112528,1.109272,1.122293,96.31221,96.17911
9/7/2021 1:27:00 PM,196.8605,522.4479,4.055276,1.114698,1.117591,1.120485,96.31221,96.17911
9/7/2021 1:28:00 PM,192.2349,522.6041,4.055276,1.110719,1.115783,1.120485,96.31221,96.17911
9/7/2021 1:29:00 PM,163.0301,521.5104,4.055276,1.106017,1.111443,1.118314,96.31221,96.17911
9/7/2021 1:30:00 PM,175.9999,522.5,4.055276,1.117591,1.116144,1.122654,96.31221,96.17911
9/7/2021 1:31:00 PM,133.009,521.9791,4.055276,1.115059,1.117229,1.112166,96.31221,96.17911
9/7/2021 1:32:00 PM,140.9451,522.5521,4.055276,1.118676,1.117229,1.120846,96.31221,96.17911
9/7/2021 1:33:00 PM,152.7812,522.0313,4.055276,1.116145,1.117229,1.120846,96.31221,96.17911
9/7/2021 1:34:00 PM,172.3267,522.5,4.055276,1.120846,1.119761,1.12374,96.31221,96.17911
9/7/2021 1:35:00 PM,216.3607,522.5,4.053589,1.112166,1.118676,1.118676,96.31221,96.17911
9/7/2021 1:36:00 PM,228.5596,522.5521,4.053589,1.114336,1.115059,1.133505,96.31221,96.17911
9/7/2021 1:37:00 PM,251.3702,523.0729,4.053589,1.119761,1.120846,1.122293,96.31221,96.17911
9/7/2021 1:38:00 PM,272.5029,523.6458,4.05817,1.113251,1.113613,1.123378,96.30932,96.17911
9/7/2021 1:39:00 PM,253.2295,523.6458,4.05817,1.113251,1.114336,1.117953,96.30932,96.17911
9/7/2021 1:40:00 PM,243.4341,524.2188,4.05817,1.113251,1.114336,1.117953,96.30932,96.17911
9/7/2021 1:41:00 PM,232.641,524.0625,4.062028,1.107826,1.109634,1.115783,96.30932,96.17911
9/7/2021 1:42:00 PM,211.9164,523.6458,4.062028,1.112889,1.115783,1.115783,96.30932,96.17911
9/7/2021 1:43:00 PM,218.7642,523.5938,4.062028,1.106741,1.106018,1.107102,96.30932,96.17911
9/7/2021 1:44:00 PM,195.0012,523.4375,4.062028,1.110719,1.112166,1.115059,96.30932,96.17911
9/7/2021 1:45:00 PM,172.9615,523.1771,4.062028,1.112889,1.115783,1.119038,96.30932,96.17911
9/7/2021 1:46:00 PM,175.6825,523.125,4.062028,1.107102,1.110719,1.113251,96.30932,96.17911
9/7/2021 1:47:00 PM,182.3942,523.6458,4.062028,1.117953,1.110719,1.119038,96.30932,96.17911
9/7/2021 1:48:00 PM,182.3942,523.125,4.059496,1.105656,1.113974,1.113251,96.30932,96.17911
9/7/2021 1:49:00 PM,161.3522,522.5521,4.059496,1.115421,1.119761,1.121208,96.30932,96.17911
9/7/2021 1:50:00 PM,160.4452,522.5,4.059496,1.115421,1.112889,1.120846,96.30932,96.17911
9/7/2021 1:51:00 PM,153.9149,523.1771,4.059496,1.117591,1.117953,1.120846,96.30932,96.17911
9/7/2021 1:52:00 PM,164.1638,523.125,4.059496,1.111081,1.111443,1.120846,96.30932,96.17911
9/7/2021 1:53:00 PM,180.943,523.0729,4.056965,1.115059,1.117591,1.129527,96.30932,96.17911
9/7/2021 1:54:00 PM,175.9999,523.125,4.056965,1.116868,1.119761,1.123016,96.30643,96.17911
9/7/2021 1:55:00 PM,173.2336,523.125,4.056965,1.114336,1.119761,1.123016,96.30643,96.17911
9/7/2021 1:56:00 PM,191.8268,523.125,4.056965,1.114336,1.114336,1.125548,96.30643,96.17911
9/7/2021 1:57:00 PM,194.5931,523.6458,4.056965,1.120846,1.12591,1.127357,96.30643,96.17911
9/7/2021 1:58:00 PM,193.7768,524.6875,4.056965,1.118314,1.113975,1.118314,96.30643,96.17911
9/7/2021 1:59:00 PM,178.6302,525.2083,4.056965,1.129165,1.126995,1.12591,96.30643,96.17911
9/7/2021 2:00:00 PM,188.1535,525.7291,4.056965,1.1194,1.121931,1.12591,96.30643,96.17911
9/7/2021 2:01:00 PM,190.8745,525,4.056965,1.138569,1.133143,1.142185,96.30643,96.17911
9/7/2021 2:02:00 PM,187.6093,525.6771,4.053348,1.148696,1.145802,1.152313,96.30643,96.17911
9/7/2021 2:03:00 PM,200.942,525.2083,4.053348,1.141824,1.137484,1.142186,96.30643,96.17911
9/7/2021 2:04:00 PM,200.942,525.7291,4.053348,1.147972,1.151227,1.147973,96.30643,96.17549
9/7/2021 2:05:00 PM,215.0909,526.25,4.053348,1.147611,1.153036,1.149781,96.30643,96.17549
9/7/2021 2:06:00 PM,206.1571,525.2083,4.053348,1.150143,1.157014,1.155568,96.30643,96.17549
9/7/2021 2:07:00 PM,194.1396,525.6771,4.053348,1.150143,1.152312,1.155568,96.30643,96.17549
9/7/2021 2:08:00 PM,189.7861,525.7291,4.053348,1.149781,1.150143,1.153036,96.30643,96.17549
9/7/2021 2:09:00 PM,203.2548,525.6771,4.053348,1.136399,1.143632,1.149419,96.30643,96.17549
9/7/2021 2:10:00 PM,192.7338,525.4166,4.053348,1.144717,1.143994,1.149419,96.30643,96.17549
9/7/2021 2:11:00 PM,192.7338,525.4166,4.053348,1.136037,1.143994,1.147611,96.30643,96.17549
9/7/2021 2:12:00 PM,195.228,525.4166,4.053348,1.142909,1.139654,1.142909,96.30643,96.17549
9/7/2021 2:13:00 PM,191.7361,525.4166,4.053348,1.140739,1.145802,1.142909,96.30643,96.17549
9/7/2021 2:14:00 PM,198.7652,525.4166,4.053348,1.13459,1.137122,1.13676,96.30643,96.17549
9/7/2021 2:15:00 PM,184.8884,525.2083,4.053348,1.142547,1.145079,1.145441,96.30643,96.17549
9/7/2021 2:16:00 PM,183.5279,524.1666,4.053348,1.13676,1.137845,1.1411,96.30643,96.17549
9/7/2021 2:17:00 PM,181.7593,525.2083,4.053348,1.1411,1.137845,1.150142,96.30643,96.17549
9/7/2021 2:18:00 PM,178.8569,525.6771,4.053348,1.1411,1.140377,1.146526,96.30643,96.17549
9/7/2021 2:19:00 PM,193.2326,525.6771,4.053348,1.133505,1.131335,1.130973,96.30643,96.17549
9/7/2021 2:20:00 PM,186.1581,525.2083,4.053348,1.121932,1.129888,1.135314,96.30281,96.17549
9/7/2021 2:21:00 PM,186.8384,525.1563,4.053348,1.116868,1.123378,1.125186,96.30281,96.17549
9/7/2021 2:22:00 PM,195.1373,525.2604,4.053348,1.120123,1.125186,1.138569,96.30281,96.17549
9/7/2021 2:23:00 PM,188.1989,525.2604,4.053348,1.124463,1.12808,1.131335,96.30281,96.17549
9/7/2021 2:24:00 PM,179.6732,525.2604,4.053348,1.124463,1.124825,1.129165,96.30281,96.17549
9/7/2021 2:25:00 PM,183.6186,525.2083,4.053348,1.128803,1.124463,1.130612,96.30281,96.17549
9/7/2021 2:26:00 PM,196.1349,525.2083,4.053348,1.120484,1.116868,1.125186,96.30281,96.17332
9/7/2021 2:27:00 PM,191.6454,525.2083,4.053348,1.13025,1.124825,1.135675,96.30281,96.17332
9/7/2021 2:28:00 PM,173.9139,525.3125,4.055036,1.129165,1.125186,1.130612,96.30281,96.17332
9/7/2021 2:29:00 PM,174.7755,525.3125,4.055036,1.120846,1.121208,1.122293,96.30281,96.17332
9/7/2021 2:30:00 PM,188.6977,525.6771,4.055036,1.131335,1.126633,1.130973,96.30281,96.17332
9/7/2021 2:31:00 PM,207.4722,525.7291,4.055036,1.125548,1.12591,1.130973,96.30281,96.17332
9/7/2021 2:32:00 PM,225.3398,525.6771,4.055036,1.122654,1.127357,1.127357,96.30281,96.17332
9/7/2021 2:33:00 PM,233.7747,525.6771,4.055036,1.122654,1.124825,1.127357,96.30281,96.17332
9/7/2021 2:34:00 PM,219.5804,524.7916,4.055036,1.115059,1.114698,1.127718,96.30281,96.17332
9/7/2021 2:35:00 PM,199.7175,525.6771,4.05829,1.119038,1.121208,1.127718,96.30281,96.17332
9/7/2021 2:36:00 PM,208.4246,525.2083,4.05829,1.120846,1.12374,1.124463,96.30281,96.17332
9/7/2021 2:37:00 PM,196.8152,525.2604,4.05829,1.121932,1.123016,1.128441,96.30281,96.17332
9/7/2021 2:38:00 PM,189.1058,525.2604,4.05829,1.113251,1.115421,1.114336,96.30281,96.17332
9/7/2021 2:39:00 PM,182.0314,525.2604,4.05829,1.114697,1.115421,1.117953,96.30281,96.16898
9/7/2021 2:40:00 PM,170.6941,525.7291,4.05829,1.120123,1.116868,1.12591,96.30281,96.16898
9/7/2021 2:41:00 PM,166.8394,525.2604,4.05829,1.121208,1.120846,1.121932,96.29919,96.16898
9/7/2021 2:42:00 PM,166.8394,525.2604,4.056,1.121208,1.120846,1.120123,96.29919,96.16898
9/7/2021 2:43:00 PM,173.7325,525.2604,4.056,1.116868,1.116506,1.120123,96.29919,96.16898
9/7/2021 2:44:00 PM,160.1277,525.6771,4.056,1.118676,1.122293,1.128442,96.29919,96.16898
9/7/2021 2:45:00 PM,168.1545,525.2083,4.056,1.113613,1.118315,1.121932,96.29919,96.16898
9/7/2021 2:46:00 PM,162.6673,525.2083,4.056,1.117591,1.118676,1.127357,96.29919,96.16898
9/7/2021 2:47:00 PM,156.2731,525.1563,4.056,1.119761,1.119761,1.122654,96.29919,96.16898
9/7/2021 2:48:00 PM,150.1963,525.1563,4.056,1.119761,1.119761,1.13025,96.29919,96.16898
9/7/2021 2:49:00 PM,153.1893,525.7291,4.056,1.118314,1.12157,1.126995,96.29919,96.16898
9/7/2021 2:50:00 PM,162.9847,524.6354,4.054312,1.117953,1.117953,1.121208,96.29919,96.16898
9/7/2021 2:51:00 PM,143.8474,525.2604,4.054312,1.12374,1.125548,1.13676,96.29919,96.16898
9/7/2021 2:52:00 PM,138.4509,524.6875,4.054312,1.12374,1.114336,1.127718,96.29919,96.16898
9/7/2021 2:53:00 PM,138.4509,525.2083,4.054312,1.121932,1.125186,1.123016,96.29919,96.16898
9/7/2021 2:54:00 PM,134.7322,524.9479,4.054312,1.12157,1.131697,1.132782,96.29919,96.16898
9/7/2021 2:55:00 PM,131.7845,524.9479,4.052504,1.121208,1.124825,1.125548,96.29919,96.16898
9/7/2021 2:56:00 PM,126.388,525.2604,4.052504,1.129889,1.13459,1.132782,96.29919,96.16898
9/7/2021 2:57:00 PM,123.9845,524.5313,4.052504,1.127718,1.124825,1.125548,96.29919,96.16898
9/7/2021 2:58:00 PM,123.8031,525.4166,4.052504,1.128803,1.131335,1.13676,96.29919,96.16898
9/7/2021 2:59:00 PM,116.8193,525.5729,4.050093,1.128803,1.129527,1.13459,96.29919,96.16898
9/7/2021 3:00:00 PM,116.8193,524.6875,4.050093,1.128803,1.117591,1.12591,96.29919,96.16898
9/7/2021 3:01:00 PM,130.5601,525.625,4.050093,1.134229,1.132782,1.133505,96.29919,96.16898
9/7/2021 3:02:00 PM,148.8812,524.6875,4.050093,1.134229,1.132782,1.13893,96.29919,96.16898
9/7/2021 3:03:00 PM,171.2836,525.2083,4.050093,1.132782,1.132782,1.1411,96.29919,96.16609
9/7/2021 3:04:00 PM,185.0244,525.2083,4.050093,1.132782,1.140016,1.137484,96.29919,96.16609
9/7/2021 3:05:00 PM,188.1535,524.7396,4.050093,1.131697,1.129165,1.136037,96.29919,96.16609
9/7/2021 3:06:00 PM,216.8595,527.7083,4.050093,1.130973,1.133867,1.142185,96.29919,96.16609
9/7/2021 3:07:00 PM,222.4828,527.7604,4.050093,1.124825,1.13242,1.132782,96.29485,96.16609
9/7/2021 3:08:00 PM,215.363,545.8854,4.054554,1.132058,1.13242,1.13676,96.29485,96.16609
9/7/2021 3:09:00 PM,247.7422,570.7291,4.054554,1.125548,1.12374,1.129527,96.29485,96.16609
9/7/2021 3:10:00 PM,264.7935,592.0833,4.054554,1.129165,1.129165,1.131697,96.29485,96.16609
9/7/2021 3:11:00 PM,281.2552,595.7813,4.059978,1.122293,1.12157,1.118676,96.29485,96.16609
9/7/2021 3:12:00 PM,344.5626,601.7188,4.059978,1.108187,1.116145,1.113613,96.29485,96.16609
9/7/2021 3:13:00 PM,342.1138,606.7188,4.067935,1.108549,1.111804,1.117229,96.29485,96.16609
9/7/2021 3:14:00 PM,318.6229,609.9479,4.067935,1.107826,1.105294,1.115421,96.29485,96.16609
9/7/2021 3:15:00 PM,337.9417,609.4791,4.073722,1.108187,1.105294,1.108187,96.29485,96.16609
9/7/2021 3:16:00 PM,355.3557,612.0313,4.073722,1.103848,1.105294,1.108911,96.29485,96.16609
9/7/2021 3:17:00 PM,361.3871,611.7188,4.081197,1.103124,1.108187,1.108911,96.29485,96.16609
9/7/2021 3:18:00 PM,366.0128,613.2291,4.081197,1.103124,1.10457,1.107464,96.29485,96.16609
9/7/2021 3:19:00 PM,355.0836,614.2708,4.086863,1.095167,1.096614,1.102401,96.29485,96.16609
9/7/2021 3:20:00 PM,315.3124,612.5,4.086863,1.095167,1.096614,1.099145,96.29485,96.16609
9/7/2021 3:21:00 PM,286.9239,613.125,4.086863,1.09806,1.103486,1.102762,96.29485,96.16609
9/7/2021 3:22:00 PM,248.105,609.9479,4.086863,1.09806,1.103486,1.102762,96.29485,96.16609
9/7/2021 3:23:00 PM,225.7933,610,4.086863,1.08938,1.098422,1.098422,96.29485,96.16609
9/7/2021 3:24:00 PM,197.2233,609.375,4.086863,1.092635,1.084317,1.098422,96.29485,96.16609
9/7/2021 3:25:00 PM,162.8487,609.3229,4.086863,1.092635,1.093359,1.107826,96.29485,96.16174
9/7/2021 3:26:00 PM,134.1427,610.4688,4.086863,1.082147,1.08721,1.091188,96.29485,96.16174
9/7/2021 3:27:00 PM,138.5869,609.7916,4.086863,1.091188,1.087934,1.092274,96.29485,96.16174
9/7/2021 3:28:00 PM,147.4753,610.1041,4.086863,1.083231,1.089742,1.092274,96.29485,96.16174
9/7/2021 3:29:00 PM,170.7394,609.8438,4.081317,1.087933,1.083593,1.092274,96.29485,96.16174
9/7/2021 3:30:00 PM,180.1267,609.375,4.081317,1.092274,1.089742,1.08938,96.29485,96.16174
9/7/2021 3:31:00 PM,171.3743,611.5104,4.081317,1.092274,1.089742,1.097699,96.29485,96.16174
9/7/2021 3:32:00 PM,168.3359,610.3125,4.081317,1.089742,1.090465,1.09372,96.29485,96.16174
9/7/2021 3:33:00 PM,165.9324,611.1979,4.081317,1.084678,1.086848,1.090465,96.29485,96.16174
9/7/2021 3:34:00 PM,179.4465,609.8958,4.081317,1.102762,1.106018,1.103486,96.28906,96.16174
9/7/2021 3:35:00 PM,198.4024,613.6458,4.081317,1.102762,1.103847,1.113251,96.28906,96.16174
9/7/2021 3:36:00 PM,226.1561,615.4688,4.081317,1.102762,1.116144,1.107826,96.28906,96.16174
9/7/2021 3:37:00 PM,234.5003,616.4063,4.081317,1.110357,1.117953,1.113975,96.28906,96.16174
9/7/2021 3:38:00 PM,213.8665,615.8333,4.081317,1.122655,1.122655,1.125548,96.28906,96.16174
9/7/2021 3:39:00 PM,195.5908,615.0521,4.081317,1.128441,1.129527,1.141462,96.28906,96.16174
9/7/2021 3:40:00 PM,175.5464,616.6666,4.081317,1.139654,1.144356,1.145079,96.28906,96.16174
9/7/2021 3:41:00 PM,152.0556,617.5,4.075772,1.150504,1.144356,1.156652,96.28906,96.16174
9/7/2021 3:42:00 PM,159.765,616.7708,4.075772,1.157014,1.155929,1.147249,96.28906,96.16174
9/7/2021 3:43:00 PM,157.9056,617.5,4.075772,1.154121,1.153036,1.159184,96.28906,96.16174
9/7/2021 3:44:00 PM,179.7639,617.9166,4.072035,1.155568,1.155568,1.155568,96.28906,96.16174
9/7/2021 3:45:00 PM,199.7175,616.7708,4.072035,1.149419,1.149419,1.155568,96.28906,96.16174
9/7/2021 3:46:00 PM,211.463,616.4583,4.072035,1.149419,1.154844,1.155568,96.28906,96.16174
9/7/2021 3:47:00 PM,209.6943,617.5,4.072035,1.145441,1.145079,1.159184,96.28906,96.16174
9/7/2021 3:48:00 PM,202.7106,616.875,4.072035,1.146887,1.145079,1.154482,96.28906,96.16174
9/7/2021 3:49:00 PM,195.1373,618.4896,4.075169,1.150504,1.151589,1.159546,96.28906,96.16174
9/7/2021 3:50:00 PM,197.5861,617.4479,4.075169,1.147249,1.14327,1.148695,96.28906,96.16174
9/7/2021 3:51:00 PM,191.3733,617.4479,4.075169,1.149781,1.151951,1.154483,96.28906,96.16174
9/7/2021 3:52:00 PM,180.943,618.4375,4.075169,1.148696,1.151951,1.150504,96.28906,96.15885
9/7/2021 3:53:00 PM,200.3978,618.3854,4.075169,1.148696,1.152674,1.156652,96.28906,96.15885
9/7/2021 3:54:00 PM,196.6791,619.0625,4.075169,1.148696,1.147972,1.149419,96.28906,96.15885
9/7/2021 3:55:00 PM,177.9953,618.125,4.075169,1.148696,1.154844,1.155206,96.28906,96.15885
9/7/2021 3:56:00 PM,168.5627,618.9063,4.075169,1.148696,1.144717,1.148695,96.28906,96.15885
9/7/2021 3:57:00 PM,186.2488,618.4896,4.075169,1.145441,1.142186,1.151951,96.28906,96.15885
9/7/2021 3:58:00 PM,180.4895,619.5833,4.075169,1.143632,1.149781,1.151951,96.28906,96.15885
9/7/2021 3:59:00 PM,189.0605,615.8854,4.075169,1.148334,1.149781,1.148334,96.28906,96.15885
9/7/2021 4:00:00 PM,205.9304,611.0938,4.075169,1.138207,1.140738,1.146525,96.28906,96.15885
9/7/2021 4:01:00 PM,205.9757,616.7708,4.075169,1.143632,1.151589,1.151951,96.28906,96.15885
9/7/2021 4:02:00 PM,211.9164,618.0208,4.075169,1.1411,1.141462,1.143632,96.28906,96.15885
9/7/2021 4:03:00 PM,210.0118,617.0833,4.075169,1.147611,1.146887,1.149781,96.28906,96.15885
9/7/2021 4:04:00 PM,222.1653,619.5833,4.075169,1.140016,1.135675,1.142909,96.28906,96.15885
9/7/2021 4:05:00 PM,220.7142,619.0625,4.075169,1.140016,1.140377,1.152674,96.28906,96.15885
9/7/2021 4:06:00 PM,202.1664,619.4271,4.075169,1.144356,1.147249,1.152312,96.28545,96.15885
9/7/2021 4:07:00 PM,199.9443,619.4271,4.075169,1.141824,1.140015,1.138568,96.28545,96.15885
9/7/2021 4:08:00 PM,195.8175,619.1146,4.075169,1.141824,1.142909,1.146887,96.28545,96.15885
9/7/2021 4:09:00 PM,192.0535,620.0521,4.075169,1.155568,1.157014,1.159907,96.28545,96.15885
9/7/2021 4:10:00 PM,196.9512,618.9063,4.077339,1.152674,1.150504,1.155206,96.28545,96.15524
9/7/2021 4:11:00 PM,199.5361,622.2396,4.077339,1.158461,1.149781,1.155206,96.28545,96.15524
9/7/2021 4:12:00 PM,198.9012,621.5104,4.077339,1.148334,1.145802,1.156291,96.28545,96.15524
9/7/2021 4:13:00 PM,194.2303,621.1979,4.077339,1.153036,1.147973,1.154482,96.28545,96.15524
9/7/2021 4:14:00 PM,187.8361,621.6146,4.077339,1.149781,1.149781,1.154482,96.28545,96.15524
9/7/2021 4:15:00 PM,189.2419,620.9896,4.077339,1.152313,1.153398,1.152674,96.28545,96.15524
9/7/2021 4:16:00 PM,172.5988,621.6146,4.077339,1.152313,1.153398,1.15412,96.28545,96.15524
9/7/2021 4:17:00 PM,180.5802,616.8229,4.077339,1.140016,1.145079,1.147972,96.28545,96.15524
9/7/2021 4:18:00 PM,170.5127,620.5729,4.077339,1.148696,1.155567,1.154844,96.28545,96.15524
9/7/2021 4:19:00 PM,158.4045,615.5729,4.077339,1.145802,1.146164,1.149781,96.28545,96.15524
9/7/2021 4:20:00 PM,159.901,620.625,4.077339,1.145802,1.146164,1.149781,96.28545,96.15524
9/7/2021 4:21:00 PM,147.1125,621.0938,4.075892,1.150866,1.151951,1.153397,96.28545,96.15524
